Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Age,Work_Experience
5089770,M,Y,Y,2,225000.0,Working,Secondary,Married,House / apartment,1,1,0,0,Laborers,4,0,30.0,6.9
5009118,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,1,0,0,0,Laborers,1,0,43.0,1.2
5042296,M,Y,Y,1,202500.0,Working,Secondary,Married,House / apartment,1,1,1,0,Drivers,3,0,42.0,5.8
5010185,M,N,N,1,247500.0,Working,Secondary,Single / not married,House / apartment,1,0,1,0,Laborers,2,0,46.0,18.0
5090509,M,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,30.0,0.4
5113006,M,Y,N,1,112500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,3,0,54.0,6.0
5026368,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,1,1,1,0,Laborers,3,0,37.0,15.0
5095905,F,N,N,0,135000.0,State servant,Secondary,Single / not married,House / apartment,1,0,0,0,Core staff,1,0,42.0,4.4
5113440,F,N,Y,0,207000.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Cooking staff,1,0,51.0,6.9
5069289,F,N,Y,0,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,0,Core staff,2,0,41.0,9.3
5135938,F,Y,N,2,315000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Sales staff,4,0,43.0,10.4
5118026,F,N,N,0,315000.0,Commercial associate,Secondary,Married,House / apartment,1,0,1,0,High skill tech staff,2,0,37.0,8.8
5053524,F,N,Y,0,112500.0,Working,Secondary,Married,House / apartment,1,0,1,0,Managers,2,0,40.0,6.8
5010567,F,Y,Y,0,121500.0,Working,Higher education,Married,House / apartment,1,0,0,1,Sales staff,2,0,28.0,4.6
5046003,F,N,Y,1,225000.0,Working,Secondary,Single / not married,House / apartment,1,0,1,0,Private service staff,2,0,41.0,9.1
5118225,M,Y,N,0,225000.0,Working,Secondary,Civil marriage,Office apartment,1,0,0,0,Laborers,2,0,57.0,8.5
5036187,F,Y,Y,1,157500.0,Pensioner,Secondary,Married,House / apartment,1,0,1,0,Laborers,3,0,57.0,0.0
5050635,F,N,N,0,225000.0,State servant,Secondary,Married,House / apartment,1,0,0,0,Managers,2,0,37.0,8.1
5067444,F,Y,Y,0,135000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,63.0,0.0
5088805,M,Y,Y,0,225000.0,State servant,Secondary,Married,House / apartment,1,1,1,0,High skill tech staff,2,0,38.0,10.1
5117331,F,Y,Y,0,270000.0,Commercial associate,Secondary,Separated,House / apartment,1,0,1,0,Sales staff,1,0,41.0,6.2
5045113,F,N,Y,0,202500.0,Pensioner,Secondary,Widow,House / apartment,1,0,0,0,Laborers,1,0,58.0,0.0
5067281,M,N,Y,1,135000.0,Working,Secondary,Civil marriage,House / apartment,1,0,0,0,Laborers,3,0,36.0,7.5
5137385,F,N,N,0,112500.0,Pensioner,Secondary,Civil marriage,House / apartment,1,0,1,0,Laborers,2,0,64.0,0.0
5066832,F,Y,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,60.0,0.0
5041520,M,Y,Y,0,450000.0,Commercial associate,Higher education,Separated,House / apartment,1,1,1,0,Laborers,1,0,44.0,2.3
5023092,F,N,N,0,202500.0,Working,Secondary,Separated,House / apartment,1,0,0,0,Laborers,1,0,46.0,11.4
5079016,M,Y,Y,2,900000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,27.0,2.7
5035682,F,Y,Y,0,135000.0,Working,Secondary,Civil marriage,House / apartment,1,0,0,0,Laborers,2,0,45.0,23.0
5139761,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,65.0,20.5
5041681,F,N,N,0,94500.0,Pensioner,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,44.0,0.0
5033906,M,Y,Y,0,90000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,50.0,0.0
5029251,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,1,1,0,0,Laborers,2,0,38.0,11.7
5091824,M,N,Y,0,270000.0,Commercial associate,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,40.0,16.1
5132569,F,N,Y,1,112500.0,Commercial associate,Secondary,Civil marriage,House / apartment,1,0,1,0,Sales staff,3,0,41.0,3.7
5021490,M,N,Y,0,135000.0,Working,Secondary,Single / not married,House / apartment,1,0,1,0,Sales staff,1,0,29.0,1.7
5035859,F,N,Y,0,270000.0,Commercial associate,Secondary,Single / not married,House / apartment,1,0,0,0,Accountants,1,0,58.0,6.5
5022025,M,Y,Y,0,112500.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,27.0,4.4
5116613,M,N,Y,0,225000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,32.0,9.7
5115884,F,N,Y,0,54000.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,67.0,0.0
5010303,F,N,Y,0,189000.0,Commercial associate,Secondary,Married,House / apartment,1,1,1,0,Laborers,2,0,55.0,17.0
5142496,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Private service staff,3,0,42.0,7.9
5046398,F,N,Y,0,157500.0,Pensioner,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,66.0,0.0
5125585,F,N,Y,0,121500.0,Pensioner,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,62.0,0.0
5113302,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,1,0,0,0,Cooking staff,3,0,43.0,4.5
5139321,F,N,Y,0,121500.0,Pensioner,Higher education,Widow,House / apartment,1,0,0,0,Laborers,1,0,66.0,0.0
5053918,F,Y,N,0,225000.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Managers,2,0,40.0,6.7
5067102,F,N,N,0,180000.0,Commercial associate,Secondary,Single / not married,Municipal apartment,1,0,0,0,Sales staff,1,0,46.0,12.4
5022118,M,N,Y,0,315000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,54.0,3.1
5022954,M,Y,Y,0,112500.0,Working,Secondary,Married,House / apartment,1,1,0,0,Laborers,2,0,50.0,1.4
5047667,F,N,N,0,90000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,24.0,1.4
5091718,F,Y,Y,0,90000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Medicine staff,2,0,39.0,6.2
5009586,F,N,N,0,45000.0,Working,Secondary,Separated,House / apartment,1,0,1,0,Sales staff,1,0,39.0,2.2
5097170,M,Y,Y,0,180000.0,State servant,Secondary,Married,House / apartment,1,0,0,0,Drivers,2,0,26.0,7.2
5022015,M,Y,Y,0,112500.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,27.0,4.4
5062594,M,Y,Y,1,135000.0,State servant,Higher education,Married,House / apartment,1,0,0,1,Core staff,3,0,25.0,0.4
5028726,M,N,Y,0,360000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Managers,2,0,34.0,11.1
5033831,M,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,1,1,1,0,Laborers,2,0,53.0,1.8
5046086,F,Y,Y,0,99000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,58.0,6.3
5135946,M,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Laborers,1,0,42.0,8.6
5149592,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,1,0,1,0,Core staff,2,0,34.0,5.0
5024103,M,N,Y,0,191399.0,Working,Secondary,Married,House / apartment,1,0,0,0,Security staff,2,0,55.0,7.1
5009845,M,Y,N,0,180000.0,Working,Secondary,Married,House / apartment,1,1,0,0,Security staff,2,0,44.0,0.4
5117716,M,Y,N,0,315000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Drivers,2,0,46.0,13.9
5096169,F,N,N,0,112500.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,High skill tech staff,2,0,54.0,2.2
5139823,M,N,Y,0,108000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Laborers,2,0,44.0,20.1
5067542,F,N,Y,0,180000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,58.0,7.5
5090871,F,N,N,2,225000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Medicine staff,4,0,39.0,3.1
5033729,M,Y,Y,0,90000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Laborers,2,0,33.0,14.9
5037212,M,Y,Y,0,292500.0,State servant,Higher education,Married,House / apartment,1,0,0,0,High skill tech staff,2,0,35.0,6.5
5116319,F,N,Y,2,157500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,4,0,39.0,5.2
5146318,F,N,Y,0,135000.0,Working,Secondary,Separated,House / apartment,1,0,0,0,Laborers,1,0,40.0,3.6
5042082,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Accountants,2,0,53.0,4.6
5091416,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,0,44.0,8.1
5041675,F,Y,Y,1,333000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,32.0,4.4
5048425,F,N,Y,0,171000.0,Working,Secondary,Single / not married,House / apartment,1,0,1,0,Accountants,1,0,54.0,23.0
5145965,F,N,N,2,130500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Sales staff,4,0,42.0,9.5
5126543,F,Y,N,0,112500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,28.0,9.5
5033881,M,Y,N,1,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,0,Laborers,3,0,30.0,10.3
5068378,F,N,Y,1,126000.0,Working,Higher education,Married,House / apartment,1,1,1,1,Sales staff,3,0,35.0,3.7
5029194,M,Y,Y,0,225000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,53.0,8.2
5010025,F,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,57.0,6.4
5091016,F,N,Y,1,112500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Cooking staff,3,0,39.0,11.7
5149744,F,N,Y,1,105750.0,Working,Secondary,Married,With parents,1,0,0,0,Cleaning staff,3,0,35.0,3.8
5117561,F,N,N,0,135000.0,Working,Secondary,Married,House / apartment,1,1,0,0,Laborers,2,0,44.0,1.8
5089760,M,Y,Y,0,180000.0,State servant,Higher education,Single / not married,House / apartment,1,0,0,1,Laborers,1,0,22.0,2.4
5053642,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,2,0,56.0,5.0
5089934,M,Y,N,0,157500.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,53.0,13.6
5143465,F,N,Y,0,90000.0,Pensioner,Secondary,Single / not married,House / apartment,1,0,1,0,Laborers,1,0,64.0,0.0
5125127,F,N,Y,0,112500.0,Working,Secondary,Single / not married,House / apartment,1,1,1,0,Managers,1,0,44.0,5.1
5113163,F,Y,Y,1,180000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Laborers,3,0,34.0,10.2
5116883,M,Y,Y,0,225000.0,Working,Secondary,Married,House / apartment,1,1,0,0,Laborers,2,0,49.0,3.7
5037008,F,N,Y,0,67500.0,Pensioner,Secondary,Single / not married,House / apartment,1,0,1,0,Laborers,1,0,56.0,0.0
5090126,M,Y,Y,0,270000.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,38.0,4.3
5036648,F,N,N,0,202500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,High skill tech staff,2,0,31.0,10.3
5090335,F,Y,Y,0,144000.0,Commercial associate,Secondary,Civil marriage,House / apartment,1,1,1,0,Medicine staff,2,0,36.0,10.2
5053182,M,Y,Y,0,207000.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,67.0,0.0
5114342,M,Y,N,0,180000.0,Commercial associate,Secondary,Married,Municipal apartment,1,1,0,0,Laborers,2,0,27.0,8.2
5024163,M,Y,Y,3,202500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,5,0,37.0,5.4
5115633,M,N,N,0,202500.0,Working,Secondary,Civil marriage,House / apartment,1,0,0,0,Drivers,2,0,62.0,0.3
5126311,M,N,N,0,180000.0,Working,Incomplete higher,Civil marriage,With parents,1,1,0,1,Core staff,2,0,21.0,0.8
5135779,F,N,Y,0,126000.0,Working,Secondary,Married,House / apartment,1,0,1,0,Accountants,2,0,65.0,5.9
5054697,M,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,45.0,18.9
5116343,M,Y,Y,1,225000.0,State servant,Secondary,Married,House / apartment,1,1,0,0,Laborers,3,0,32.0,10.8
5022800,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,1,0,33.0,4.1
5054348,F,N,N,0,103500.0,Working,Secondary,Single / not married,House / apartment,1,1,1,0,Sales staff,1,0,34.0,1.2
5099980,M,N,Y,0,90000.0,Working,Secondary,Separated,House / apartment,1,0,0,0,Low-skill Laborers,1,0,41.0,2.9
5087829,M,N,Y,0,135000.0,State servant,Secondary,Married,Rented apartment,1,1,0,1,Laborers,2,0,29.0,6.4
5051050,M,Y,N,0,67500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,61.0,6.0
5148872,F,N,Y,0,135000.0,State servant,Incomplete higher,Married,House / apartment,1,0,0,0,Core staff,2,0,42.0,9.1
5117323,F,N,Y,1,382500.0,State servant,Higher education,Single / not married,With parents,1,0,0,0,Managers,2,0,33.0,1.5
5088101,F,Y,Y,0,270000.0,Working,Secondary,Separated,House / apartment,1,0,0,0,Laborers,1,0,46.0,1.0
5023587,M,N,N,0,202500.0,Working,Secondary,Separated,House / apartment,1,0,0,0,Laborers,1,0,39.0,17.4
5028547,M,Y,N,1,292500.0,Working,Secondary,Separated,House / apartment,1,0,1,0,Laborers,2,0,35.0,2.9
5053636,F,N,N,0,225000.0,Pensioner,Higher education,Separated,House / apartment,1,0,0,0,Laborers,1,0,60.0,0.0
5149402,F,N,N,1,135000.0,Commercial associate,Secondary,Married,With parents,1,0,0,0,Sales staff,3,0,38.0,3.2
5095554,F,N,N,0,76500.0,Pensioner,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,64.0,0.0
5067090,M,N,N,0,180000.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,37.0,12.8
5010865,M,Y,Y,1,450000.0,Commercial associate,Secondary,Married,House / apartment,1,0,1,1,Core staff,3,0,50.0,1.9
5041147,F,N,Y,0,90000.0,Pensioner,Secondary,Civil marriage,House / apartment,1,0,0,0,Laborers,2,0,64.0,0.0
5105555,F,N,Y,0,157500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,54.0,12.4
5136976,F,N,N,0,306000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Medicine staff,2,0,35.0,15.3
5058366,F,N,N,0,90000.0,Pensioner,Secondary,Single / not married,Municipal apartment,1,0,0,0,Laborers,1,0,55.0,0.0
5066458,F,Y,Y,0,135000.0,Working,Secondary,Separated,House / apartment,1,0,0,0,Laborers,1,0,44.0,3.9
5045844,F,Y,N,0,193500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,57.0,24.6
5115814,M,N,Y,3,180000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,5,0,39.0,18.8
5062362,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,57.0,0.0
5010596,F,N,Y,0,112500.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,63.0,0.0
5113472,M,N,Y,0,202500.0,Working,Secondary,Married,House / apartment,1,0,1,0,High skill tech staff,2,0,53.0,0.9
5041535,F,N,Y,0,180000.0,Commercial associate,Secondary,Widow,House / apartment,1,0,1,0,Laborers,1,0,54.0,4.0
5066617,F,N,Y,0,139500.0,Working,Secondary,Married,House / apartment,1,0,0,1,Cooking staff,2,0,51.0,0.4
5126751,M,Y,N,2,135000.0,Working,Secondary,Married,With parents,1,0,0,0,Laborers,4,0,46.0,1.5
5009908,M,Y,N,0,202500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Drivers,2,0,52.0,10.0
5068337,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,1,1,1,0,Laborers,2,0,28.0,1.4
5105535,M,Y,Y,0,126000.0,Pensioner,Secondary,Separated,House / apartment,1,0,1,0,Laborers,1,0,56.0,0.0
5061724,F,N,Y,0,193500.0,Pensioner,Incomplete higher,Widow,House / apartment,1,0,0,0,Laborers,1,0,67.0,0.0
5028919,F,Y,Y,0,112500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Sales staff,2,0,47.0,4.9
5035627,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,50.0,18.5
5074705,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,61.0,29.0
5114061,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,1,1,1,0,Laborers,3,0,49.0,11.0
5100373,F,N,Y,2,180000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Core staff,4,0,35.0,10.8
5112765,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,Laborers,3,0,30.0,5.7
5045439,M,Y,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,65.0,0.0
5113922,F,N,N,0,90000.0,Pensioner,Secondary,Single / not married,Municipal apartment,1,0,0,0,Laborers,1,0,64.0,0.0
5037125,M,Y,N,0,180000.0,Working,Higher education,Married,With parents,1,0,1,0,Core staff,2,0,32.0,6.1
5029538,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Core staff,2,0,35.0,3.3
5010078,M,Y,N,2,157500.0,Working,Secondary,Married,Municipal apartment,1,0,0,0,Cleaning staff,4,0,34.0,3.1
5085861,F,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Cleaning staff,2,0,50.0,14.2
5009146,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,0,43.0,10.2
5149433,F,Y,Y,0,112500.0,Working,Secondary,Widow,House / apartment,1,0,0,0,Laborers,1,0,54.0,7.2
5061753,F,N,Y,0,135000.0,Pensioner,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,63.0,0.0
5143009,M,Y,N,1,99000.0,Pensioner,Secondary,Married,House / apartment,1,0,1,0,Laborers,3,0,51.0,0.0
5079017,M,Y,Y,2,900000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,27.0,2.7
5096318,M,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Core staff,1,0,26.0,0.4
5038615,F,N,N,1,112500.0,Commercial associate,Higher education,Married,With parents,1,0,0,0,Core staff,3,0,34.0,9.0
5047670,F,N,N,1,180000.0,State servant,Higher education,Married,House / apartment,1,1,1,1,Core staff,3,0,39.0,6.8
5044987,F,N,Y,0,141750.0,Pensioner,Higher education,Married,House / apartment,1,0,1,0,Laborers,2,0,56.0,0.0
5036828,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,2,0,53.0,11.9
5139892,F,N,Y,0,112500.0,State servant,Secondary,Civil marriage,House / apartment,1,0,1,0,Medicine staff,2,0,51.0,16.5
5135446,F,N,Y,1,225000.0,Working,Secondary,Married,With parents,1,0,0,0,Cleaning staff,3,0,27.0,0.5
5095586,F,N,N,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,1,1,0,1,Medicine staff,2,0,24.0,0.8
5068963,M,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,42.0,8.4
5022047,M,Y,Y,0,135000.0,Working,Secondary,Married,Office apartment,1,1,1,0,Drivers,2,0,41.0,22.3
5048121,M,Y,Y,2,292500.0,Commercial associate,Secondary,Married,House / apartment,1,0,1,0,Laborers,4,0,33.0,7.3
5117219,F,N,Y,0,202500.0,Working,Secondary,Civil marriage,House / apartment,1,0,0,0,Core staff,2,0,30.0,5.4
5009821,F,Y,N,0,99000.0,Working,Secondary,Married,House / apartment,1,0,1,0,Cooking staff,2,0,41.0,15.0
5033500,M,N,Y,0,202500.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,48.0,5.5
5058281,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,Laborers,2,0,41.0,9.4
5054373,F,N,N,0,148500.0,Pensioner,Secondary,Widow,House / apartment,1,0,1,0,Laborers,1,0,57.0,0.0
5142988,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,1,1,0,0,Core staff,3,0,29.0,4.1
5137229,M,Y,N,0,180000.0,Commercial associate,Secondary,Married,Municipal apartment,1,1,0,0,Drivers,2,0,39.0,7.4
5113373,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,1,0,1,0,Laborers,3,0,52.0,0.0
5053152,F,N,Y,0,157500.0,Pensioner,Secondary,Widow,House / apartment,1,0,0,0,Laborers,1,0,65.0,0.0
5090386,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Core staff,1,0,59.0,37.6
5142899,F,N,N,0,112500.0,Commercial associate,Higher education,Single / not married,With parents,1,0,0,0,Laborers,1,0,25.0,0.6
5113510,M,Y,Y,0,180000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,47.0,0.4
5091457,F,N,Y,2,103500.0,Working,Secondary,Married,House / apartment,1,1,1,0,Medicine staff,4,0,44.0,18.1
5009791,F,N,N,0,198000.0,Pensioner,Secondary,Widow,House / apartment,1,0,1,0,Laborers,1,0,60.0,0.0
5149484,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Laborers,3,0,31.0,6.8
5092221,M,N,N,0,67500.0,State servant,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,32.0,7.7
5067003,M,Y,Y,0,202500.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,51.0,32.6
5023838,F,Y,N,0,315000.0,Commercial associate,Secondary,Civil marriage,House / apartment,1,0,1,0,Core staff,2,0,54.0,3.0
5095433,F,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,1,0,0,0,High skill tech staff,2,0,51.0,25.4
5033797,F,Y,Y,0,148500.0,Commercial associate,Secondary,Married,Office apartment,1,0,0,0,Core staff,2,0,47.0,6.2
5022803,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,1,0,33.0,4.1
5104953,M,Y,Y,0,180000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Drivers,2,0,59.0,6.6
5100098,F,N,Y,0,90000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,30.0,2.3
5091792,M,Y,Y,1,135000.0,Working,Secondary,Married,House / apartment,1,1,0,0,Low-skill Laborers,3,0,42.0,8.1
5149805,F,N,Y,0,135000.0,State servant,Incomplete higher,Single / not married,With parents,1,0,1,1,Laborers,1,0,27.0,5.7
5089681,F,N,N,0,261000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,1,0,0,Laborers,2,0,27.0,2.9
5052678,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,1,1,1,0,High skill tech staff,3,0,43.0,22.4
5116809,F,N,Y,0,112500.0,Working,Secondary,Married,House / apartment,1,0,0,0,High skill tech staff,2,0,50.0,1.9
5143353,M,Y,N,0,135000.0,Working,Secondary,Married,House / apartment,1,1,0,0,Sales staff,2,0,29.0,3.8
5090232,F,N,Y,0,135000.0,Working,Secondary,Widow,House / apartment,1,0,0,0,High skill tech staff,1,0,60.0,25.9
5117095,M,Y,Y,0,360000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,38.0,0.0
5088987,F,N,N,2,171000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Core staff,4,0,40.0,3.2
5021584,F,N,N,1,40500.0,State servant,Secondary,Married,Rented apartment,1,0,0,0,Cooking staff,3,0,36.0,5.3
5009291,F,N,N,0,130500.0,Working,Secondary,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2,0,41.0,13.2
5051007,F,N,N,0,306000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,29.0,3.7
5024263,F,Y,N,0,202500.0,Commercial associate,Secondary,Married,Municipal apartment,1,0,1,0,Accountants,2,0,58.0,3.1
5125771,F,N,Y,0,112500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,64.0,1.3
5021879,M,Y,N,2,112500.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,4,0,36.0,0.6
5137247,F,N,N,0,90000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Secretaries,2,0,48.0,9.0
5096336,F,Y,N,0,153000.0,Pensioner,Secondary,Widow,House / apartment,1,0,1,0,Laborers,1,0,65.0,0.0
5061762,F,Y,N,1,135000.0,Working,Higher education,Married,Rented apartment,1,0,0,1,Accountants,3,0,31.0,1.5
5069117,F,N,Y,0,180000.0,Pensioner,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,56.0,0.0
5009579,F,N,N,0,112500.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,58.0,0.0
5048319,F,N,N,0,90000.0,Working,Higher education,Separated,House / apartment,1,0,0,0,Core staff,1,0,60.0,4.2
5023389,M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Core staff,4,0,37.0,5.7
5143457,M,Y,Y,0,247500.0,State servant,Secondary,Civil marriage,House / apartment,1,0,0,0,High skill tech staff,2,0,33.0,4.8
5089225,M,N,N,0,112500.0,Pensioner,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,63.0,0.0
5069257,F,Y,Y,1,67500.0,Working,Secondary,Married,House / apartment,1,0,1,1,Laborers,3,0,35.0,2.6
5044939,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,1,0,1,0,Managers,4,0,44.0,15.4
5022730,M,Y,N,3,360000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Managers,5,0,42.0,4.6
5149413,F,N,Y,2,315000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,4,0,30.0,0.5
5062745,F,N,Y,0,157500.0,Working,Secondary,Married,House / apartment,1,0,1,0,Cleaning staff,2,0,41.0,3.1
5105565,M,N,Y,0,135000.0,Pensioner,Secondary,Civil marriage,House / apartment,1,0,1,0,Laborers,2,0,63.0,0.0
5114544,F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,1,Laborers,2,0,30.0,11.0
5100352,M,N,N,0,180000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Laborers,2,0,44.0,13.6
5078841,M,N,Y,0,225000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Medicine staff,2,0,56.0,9.0
